MSC	BSC	CELL	bts	lac	ci	BCCH	BSIC	Cell_name	bts_name	longitude	latitude	dir	height	tilt	ground_height	ant_bw	ant_size	band	tch	载波数
GZS76	JMM10B4	JMHZDN2	JMHZDN	9616	20742	41	44	鹤山宅佃2	鹤山宅佃2	112.60351	22.65156	190	0	4	0				14	2
GZS76	JMM10B4	JMHZDN3	JMHZDN	9616	20743	39	31	鹤山宅佃3	鹤山宅佃3	112.60351	22.65156	330	0	3	0				13	2
GZS76	JMM10B4	JMHZKG1	JMHZKG	9616	20871	35	55	鹤山竹坑1	鹤山竹坑1	112.69911	22.68126	140	0	1	0				14	2
GZS76	JMM10B4	JMHZKG2	JMHZKG	9616	20872	38	42	鹤山竹坑2	鹤山竹坑2	112.69911	22.68126	350	0	3	0				14	2
GZS76	JMM10B4	JMHZWU1	JMHZWU	9616	23271	39	70	鹤山宅梧1	鹤山宅梧1	112.629722	22.618333	130	0	6	0				28	4
GZS76	JMM10B4	JMHZWU2	JMHZWU	9616	23272	49	12	鹤山宅梧2	鹤山宅梧2	112.629722	22.618333	260	0	7	0				76	11
GZS76	JMM10B4	JMHZWU3	JMHZWU	9616	23273	32	40	鹤山宅梧3	鹤山宅梧3	112.629722	22.618333	330	0	6	0				51	8
GZS76	JMM10B4	JMKBCN1	JMKBCN	9616	64261	50	40	开平白村1	开平白村1	112.427222	22.6251	205	0	2	0				21	3
GZS76	JMM10B4	JMKBCN2	JMKBCN	9616	64262	46	40	开平白村2	开平白村2	112.427222	22.6251	320	0	2	0				27	4
GZS76	JMM10B4	JMKBCN3	JMKBCN	9616	64263	54	40	开平白村3	开平白村3	112.427222	22.6251	70	0	2	0				19	3
GZS76	JMM10B4	JMKBHU1	JMKBHU	9616	21651	43	73	开平北湖1	开平北湖1	112.46587	22.46388	20	0	2	0				14	2
GZS76	JMM10B4	JMKBHU2	JMKBHU	9616	21652	37	47	开平北湖2	开平北湖2	112.46587	22.46388	120	0	2	0				13	2
GZS76	JMM10B4	JMKBHU3	JMKBHU	9616	21653	35	40	开平北湖3	开平北湖3	112.46587	22.46388	270	0	2	0				14	2
GZS76	JMM10B4	JMKCAN1	JMKCAN	9616	20081	46	66	开平长安1	开平长安1	112.47274	22.43884	60	0	4	0				29	4
GZS76	JMM10B4	JMKCAN2	JMKCAN	9616	20082	52	66	开平长安2	开平长安2	112.47274	22.43884	120	0	4	0				13	2
GZS76	JMM10B4	JMKCAN3	JMKCAN	9616	20083	48	15	开平长安3	开平长安3	112.47274	22.43884	250	0	4	0				13	2
GZS76	JMM10B4	JMKCCG1	JMKCCG	9616	21901	55	15	开平苍城1	开平苍城1	112.55333	22.47699	120	0	2	0				59	8
GZS76	JMM10B4	JMKCCG2	JMKCCG	9616	21902	51	13	开平苍城2	开平苍城2	112.55333	22.47699	270	0	2	0				56	8
GZS76	JMM10B4	JMKCCG3	JMKCCG	9616	21903	44	42	开平苍城3	开平苍城3	112.55333	22.47699	340	0	2	0				40	6
GZS76	JMM10B4	JMKDBU1	JMKDBU	9616	20011	39	30	开平大布1	开平大布1	112.46843	22.50693	10	0	4	0				44	6
GZS76	JMM10B4	JMKDBU2	JMKDBU	9616	20012	55	27	开平大布2	开平大布2	112.46843	22.50693	120	0	4	0				29	4
GZS76	JMM10B4	JMKDBU3	JMKDBU	9616	20013	31	34	开平大布3	开平大布3	112.46843	22.50693	240	0	4	0				13	2
GZS76	JMM10B4	JMKDJG1	JMKDJG	9616	20151	51	44	开平东江1	开平东江1	112.4575	22.491306	30	0	4	0				21	3
GZS76	JMM10B4	JMKDJG2	JMKDJG	9616	20152	40	55	开平东江2	开平东江2	112.4575	22.491306	100	0	4	0				21	3
GZS76	JMM10B4	JMKDJG3	JMKDJG	9616	20153	58	16	开平东江3	开平东江3	112.4575	22.491306	260	0	4	0				21	3
GZS76	JMM10B4	JMKDTU1	JMKDTU	9616	65432	32	41	开平墩头1	开平墩头1	112.41325	22.60812	60	0	2	0				29	4
GZS76	JMM10B4	JMKDTU2	JMKDTU	9616	20712	38	41	开平墩头2	开平墩头2	112.41325	22.60812	220	0	2	0				29	4
GZS76	JMM10B4	JMKDTU3	JMKDTU	9616	65415	34	41	开平墩头3	开平墩头3	112.41325	22.60812	330	0	2	0				14	2
GZS76	JMM10B4	JMKGQU1	JMKGQU	9616	20821	55	76	开平工区1	开平工区1	112.58383	22.5622	90	0	5	0				29	4
GZS76	JMM10B4	JMKGQU2	JMKGQU	9616	20822	49	53	开平工区2	开平工区2	112.58383	22.5622	160	0	5	0				29	4
GZS76	JMM10B4	JMKGQU3	JMKGQU	9616	20823	36	56	开平工区3	开平工区3	112.58383	22.5622	340	0	5	0				29	4
GZS76	JMM10B4	JMKGTG1	JMKGTG	9616	21761	46	35	开平官堂1	开平官堂1	112.49153	22.47787	30	0	4	0				28	4
GZS76	JMM10B4	JMKGTG2	JMKGTG	9616	21762	53	73	开平官堂2	开平官堂2	112.49153	22.47787	170	0	4	0				43	6
GZS76	JMM10B4	JMKGTG3	JMKGTG	9616	21763	48	26	开平官堂3	开平官堂3	112.49153	22.47787	270	0	4	0				43	6
GZS76	JMM10B4	JMKHCN1	JMKHCN	9616	23341	31	55	开平黄村1	开平黄村1	112.433889	22.551389	60	0	2月2日	0				14	2
GZS76	JMM10B4	JMKHCN2	JMKHCN	9616	23342	41	26	开平黄村2	开平黄村2	112.433889	22.551389	320	0	2	0				20	3
GZS76	JMM10B4	JMKHWU1	JMKHWU	9616	20211	45	20	开平黄屋1	开平黄屋1	112.43436	22.48276	100	0	5	0				14	2
GZS76	JMM10B4	JMKHWU2	JMKHWU	9616	20212	51	25	开平黄屋2	开平黄屋2	112.43436	22.48276	210	0	4	0				13	2
GZS76	JMM10B4	JMKHWU3	JMKHWU	9616	20213	47	44	开平黄屋3	开平黄屋3	112.43436	22.48276	330	0	4	0				14	2
GZS76	JMM10B4	JMKLFG1	JMKLFG	9616	21911	33	63	开平联丰1	开平联丰1	112.612778	22.558333	50	0	3	0				21	3
GZS76	JMM10B4	JMKLFG2	JMKLFG	9616	21912	51	12	开平联丰2	开平联丰2	112.612778	22.558333	130	0	3	0				14	2
GZS76	JMM10B4	JMKLFG3	JMKLFG	9616	21913	47	25	开平联丰3	开平联丰3	112.612778	22.558333	250	0	0	0				13	2
GZS76	JMM10B4	JMKLHE1	JMKLHE	9616	20811	49	26	开平联合1	开平联合1	112.517778	22.433333	120	0	5	0				14	2
GZS76	JMM10B4	JMKLHE2	JMKLHE	9616	20812	36	46	开平联合2	开平联合2	112.517778	22.433333	240	0	4	0				13	2
GZS76	JMM10B4	JMKLHE3	JMKLHE	9616	20813	43	33	开平联合3	开平联合3	112.517778	22.433333	340	0	5	0				13	2
GZS76	JMM10B4	JMKLSG1	JMKLSG	9616	23371	33	44	开平龙胜1	开平龙胜1	112.456111	22.538333	60	0	4	0				57	8
GZS76	JMM10B4	JMKLSG2	JMKLSG	9616	23372	49	47	开平龙胜2	开平龙胜2	112.456111	22.538333	180	0	3	0				43	6
GZS76	JMM10B4	JMKLSG3	JMKLSG	9616	23373	45	43	开平龙胜3	开平龙胜3	112.456111	22.538333	300	0	2	0				42	6
GZS76	JMM10B4	JMKLTG1	JMKLTG	9616	64271	52	45	开平联塘1	开平联塘1	112.41222	22.57499	10	0	2	0				14	2
GZS76	JMM10B4	JMKLTG2	JMKLTG	9616	64272	34	43	开平联塘2	开平联塘2	112.41222	22.57499	125	0	0	0				14	2
GZS76	JMM10B4	JMKLTG3	JMKLTG	9616	64273	56	43	开平联塘3	开平联塘3	112.41222	22.57499	280	0	4	0				14	2
GZS76	JMM10B4	JMKLXI1	JMKLXI	9616	21921	40	73	开平联兴1	开平联兴1	112.574444	22.533611	30	0	2	0				21	3
GZS76	JMM10B4	JMKLXI2	JMKLXI	9616	21922	34	76	开平联兴2	开平联兴2	112.574444	22.533611	60	0	2	0				21	3
GZS76	JMM10B4	JMKLXI3	JMKLXI	9616	21923	52	73	开平联兴3	开平联兴3	112.574444	22.533611	300	0	2	0				13	2
GZS76	JMM10B4	JMKMGG1	JMKMGG	9616	20641	35	23	开平马岗1	开平马岗1	112.490556	22.473056	40	0	6	0				43	6
GZS76	JMM10B4	JMKMGG2	JMKMGG	9616	20642	58	62	开平马岗2	开平马岗2	112.490556	22.473056	130	0	5	0				42	6
GZS76	JMM10B4	JMKMGG3	JMKMGG	9616	20643	32	40	开平马岗3	开平马岗3	112.490556	22.473056	280	0	5	0				31	5
GZS76	JMM10B4	JMKNSN1	JMKNSN	9616	21541	31	14	开平牛山1	开平牛山1	112.49115	22.42047	50	0	4	0				27	4
GZS76	JMM10B4	JMKNSN2	JMKNSN	9616	21542	41	17	开平牛山2	开平牛山2	112.49115	22.42047	160	0	4	0				13	2
GZS76	JMM10B4	JMKNSN3	JMKNSN	9616	21543	54	47	开平牛山3	开平牛山3	112.49115	22.42047	270	0	4	0				13	2
GZS76	JMM10B4	JMKNSN8	JMKNSN	9616	21548	52	43	开平牛山8	开平牛山8	112.49115	22.42047	130	0	4	0				13	2
GZS76	JMM10B4	JMKPLG1	JMKPLG	9616	65412	45	42	开平蟠龙1	开平蟠龙1	112.38267	22.59012	80	0	3	0				14	2
GZS76	JMM10B4	JMKPLG2	JMKPLG	9616	20632	40	13	开平蟠龙2	开平蟠龙2	112.38267	22.59012	230	0	4	0				14	2
GZS76	JMM10B4	JMKPLG3	JMKPLG	9616	65413	37	42	开平蟠龙3	开平蟠龙3	112.38267	22.59012	310	0	3	0				14	2
GZS76	JMM10B4	JMKQLW1	JMKQLW	9616	23411	31	27	开平潜龙湾1	开平潜龙湾1	112.520556	22.562222	80	0	3	0				29	4
GZS76	JMM10B4	JMKQLW2	JMKQLW	9616	23412	40	64	开平潜龙湾2	开平潜龙湾2	112.520556	22.562222	200	0	5	0				29	4
GZS76	JMM10B4	JMKQLW3	JMKQLW	9616	65409	37	60	开平潜龙湾3	开平潜龙湾3	112.520556	22.562222	310	0	3	0				30	4
GZS76	JMM10B4	JMKQSW1	JMKQSW	9616	21931	47	16	开平曲水围1	开平曲水围1	112.50599	22.45959	100	0	4	0				29	4
GZS76	JMM10B4	JMKQSW2	JMKQSW	9616	21932	33	52	开平曲水围2	开平曲水围2	112.50599	22.45959	210	0	4	0				28	4
GZS76	JMM10B4	JMKQSW3	JMKQSW	9616	21933	41	23	开平曲水围3	开平曲水围3	112.50599	22.45959	340	0	4	0				44	6
GZS76	JMM10B4	JMKSQO1	JMKSQO	9616	23431	32	47	开平石桥1	开平石桥1	112.500556	22.508056	110	0	3	0				25	4
GZS76	JMM10B4	JMKSQO2	JMKSQO	9616	23432	52	47	开平石桥2	开平石桥2	112.500556	22.508056	200	0	8	0				43	6
GZS76	JMM10B4	JMKSQO3	JMKSQO	9616	23433	44	34	开平石桥3	开平石桥3	112.500556	22.508056	290	0	6	0				43	6
GZS76	JMM10B4	JMKSXI1	JMKSXI	9616	21081	48	37	开平沙溪1	开平沙溪1	112.45303	22.56313	120	0	4	0				14	2
GZS76	JMM10B4	JMKSXI2	JMKSXI	9616	21082	55	34	开平沙溪2	开平沙溪2	112.45303	22.56313	220	0	4	0				29	4
GZS76	JMM10B4	JMKSXI3	JMKSXI	9616	65407	35	14	开平沙溪3	开平沙溪3	112.45303	22.56313	350	0	4	0				14	2
GZS76	JMM10B4	JMKTBI1	JMKTBI	9616	21941	42	76	开平潭碧1	开平潭碧1	112.534194	22.463361	110	0	3	0				14	2
GZS76	JMM10B4	JMKTBI2	JMKTBI	9616	21942	45	37	开平潭碧2	开平潭碧2	112.534194	22.463361	260	0	3	0				44	6
GZS76	JMM10B4	JMKTBI3	JMKTBI	9616	21943	56	50	开平潭碧3	开平潭碧3	112.534194	22.463361	350	0	3	0				29	4
GZS76	JMM10B4	JMKWCN1	JMKWCN	9616	23441	42	40	开平梧村1	开平梧村1	112.480833	22.530556	80	0	4	0				14	2
GZS76	JMM10B4	JMKWCN2	JMKWCN	9616	23442	36	51	开平梧村2	开平梧村2	112.480833	22.530556	240	0	4	0				21	3
GZS76	JMM10B4	JMKWCN3	JMKWCN	9616	23443	58	26	开平梧村3	开平梧村3	112.480833	22.530556	340	0	4	0				44	6
GZS76	JMM10B4	JMKWJG1	JMKWJG	9616	21501	43	40	开平沃江1	开平沃江1	112.38437	22.56776	50	0	3	0				14	2
GZS76	JMM10B4	JMKWJG2	JMKWJG	9616	21502	38	47	开平沃江2	开平沃江2	112.38437	22.56776	170	0	6	0				14	2
GZS76	JMM10B4	JMKWJG3	JMKWJG	9616	65405	53	40	开平沃江3	开平沃江3	112.38437	22.56776	240	0	6	0				14	2
GZS76	JMM10B4	JMKXCN1	JMKXCN	9616	21951	42	33	开平新村1	开平新村1	112.559344	22.520247	60	0	4	0				14	2
GZS76	JMM10B4	JMKXCN2	JMKXCN	9616	21952	56	61	开平新村2	开平新村2	112.559344	22.520247	120	0	4	0				13	2
GZS76	JMM10B4	JMKXCN3	JMKXCN	9616	21953	37	35	开平新村3	开平新村3	112.559344	22.520247	200	0	4	0				14	2
GZS76	JMM10B4	JMKXIG1	JMKXIG	9616	22271	50	56	开平蟹岗1	开平蟹岗1	112.486389	22.446944	60	0	4	0				36	5
GZS76	JMM10B4	JMKXIG2	JMKXIG	9616	22272	39	27	开平蟹岗2	开平蟹岗2	112.486389	22.446944	150	0	3月3日	0				14	2
GZS76	JMM10B4	JMKXIG3	JMKXIG	9616	22273	41	43	开平蟹岗3	开平蟹岗3	112.486389	22.446944	330	0	3	0				14	2
GZS76	JMM10B4	JMKXJE1	JMKXJE	9616	20041	46	44	开平西杰1	开平西杰1	112.51908	22.52104	90	0	4	0				14	2
GZS76	JMM10B4	JMKXJE2	JMKXJE	9616	20042	48	22	开平西杰2	开平西杰2	112.51908	22.52104	330	0	4	0				13	2
GZS76	JMM10B4	JMKYDY1	JMKYDY	9616	23461	36	23	开平营顶一1	开平营顶一1	112.659444	22.560556	110	0	4	0				14	2
GZS76	JMM10B4	JMKYDY2	JMKYDY	9616	23462	49	31	开平营顶一2	开平营顶一2	112.659444	22.560556	240	0	4	0				21	3
GZS76	JMM10B4	JMKYDY3	JMKYDY	9616	23463	44	40	开平营顶一3	开平营顶一3	112.659444	22.560556	320	0	4	0				14	2
GZS76	JMM10B4	JMKZGG1	JMKZGG	9616	21961	54	43	开平宅岗1	开平宅岗1	112.537222	22.493333	70	0	4	0				20	3
GZS76	JMM10B4	JMKZGG2	JMKZGG	9616	21962	38	12	开平宅岗2	开平宅岗2	112.537222	22.493333	220	0	4	0				28	4
GZS76	JMM10B4	JMKZGG3	JMKZGG	9616	21963	50	27	开平宅岗3	开平宅岗3	112.537222	22.493333	310	0	4	0				44	6
GZS76	JMM10B4	JMKZGG8	JMKZGG	9616	21968	40	10	开平宅岗8	开平宅岗8	112.537222	22.493333	150	0	4	0				62	9
GZS76	JMM10B4	JMKZLG1	JMKZLG	9616	21971	32	21	开平竹龙1	开平竹龙1	112.63051	22.54602	80	0	4月4日	0				14	2
GZS76	JMM10B4	JMKZLG2	JMKZLG	9616	21972	38	50	开平竹龙2	开平竹龙2	112.63051	22.54602	310	0	4	0				13	2
GZS76	JMM10B7	JDKCKN1	JDKCKN	9288	20581	514	24	开平赤坎D1	开平赤坎D1	112.588333	22.326667	60	0	5	0				58	8
GZS76	JMM10B7	JDKCKN2	JDKCKN	9288	20582	533	16	开平赤坎D2	开平赤坎D2	112.588333	22.326667	260	0	5	0				45	6
GZS76	JMM10B7	JDKCKN3	JDKCKN	9288	20583	519	23	开平赤坎D3	开平赤坎D3	112.588333	22.326667	350	0	5	0				29	4
GZS76	JMM10B7	JDKHXI1	JDKHXI	9288	30041	512	41	开平后溪D1	开平后溪D1	112.766417	22.463417	50	0	5	0				43	6
GZS76	JMM10B7	JDKHXI2	JDKHXI	9288	30042	534	16	开平后溪D2	开平后溪D2	112.766417	22.463417	210	0	5	0				28	4
GZS76	JMM10B7	JDKHXI3	JDKHXI	9288	30043	517	60	开平后溪D3	开平后溪D3	112.766417	22.463417	300	0	5	0				28	4
GZS76	JMM10B7	JDKLCN1	JDKLCN	9288	30021	523	67	开平黎村D1	开平黎村D1	112.780833	22.4625	60	0	7	0				43	6
GZS76	JMM10B7	JDKLCN2	JDKLCN	9288	30022	536	45	开平黎村D2	开平黎村D2	112.780833	22.4625	180	0	5	0				57	8
GZS76	JMM10B7	JDKLCN3	JDKLCN	9288	30023	515	75	开平黎村D3	开平黎村D3	112.780833	22.4625	300	0	5	0				27	4
GZS76	JMM10B7	JDKLTN1	JDKLTN	9288	30031	535	71	开平龙塘D1	开平龙塘D1	112.7371	22.43669	60	0	5	0				43	6
GZS76	JMM10B7	JDKLTN2	JDKLTN	9288	30032	525	23	开平龙塘D2	开平龙塘D2	112.7371	22.43669	180	0	5	0				28	4
GZS76	JMM10B7	JDKLTN3	JDKLTN	9288	30033	533	17	开平龙塘D3	开平龙塘D3	112.7371	22.43669	300	0	5	0				28	4
GZS76	JMM10B7	JDKSAG1	JDKSAG	9288	30051	512	26	开平沙冈D1	开平沙冈D1	112.719167	22.426667	90	0	6	0				43	6
GZS76	JMM10B7	JDKSAG2	JDKSAG	9288	30052	520	23	开平沙冈D2	开平沙冈D2	112.719167	22.426667	190	0	6	0				43	6
GZS76	JMM10B7	JDKSAG3	JDKSAG	9288	30053	528	33	开平沙冈D3	开平沙冈D3	112.719167	22.426667	340	0	6	0				44	6
GZS76	JMM10B7	JDKSKE1	JDKSKE	9288	30081	514	14	开平水口二D1	开平水口二D1	112.753056	22.455556	50	0	4	0				45	6
GZS76	JMM10B7	JDKSKE2	JDKSKE	9288	30082	526	17	开平水口二D2	开平水口二D2	112.753056	22.455556	120	0	4	0				29	4
GZS76	JMM10B7	JDKSKE3	JDKSKE	9288	30083	521	15	开平水口二D3	开平水口二D3	112.753056	22.455556	320	0	4	0				29	4
GZS76	JMM10B7	JDKSKS1	JDKSKS	9288	30001	522	42	开平水口三D1	开平水口三D1	112.761306	22.454444	90	0	5	0				44	6
GZS76	JMM10B7	JDKSKS2	JDKSKS	9288	30002	524	45	开平水口三D2	开平水口三D2	112.761306	22.454444	230	0	5	0				43	6
GZS76	JMM10B7	JDKSKS3	JDKSKS	9288	30003	532	75	开平水口三D3	开平水口三D3	112.761306	22.454444	340	0	5	0				42	6
GZS76	JMM10B7	JDKSKU1	JDKSKU	9288	30011	529	66	开平水口D1	开平水口D1	112.763611	22.451389	90	0	8	0				88	12
GZS76	JMM10B7	JDKSKU2	JDKSKU	9288	30012	513	51	开平水口D2	开平水口D2	112.763611	22.451389	210	0	8	0				72	10
GZS76	JMM10B7	JDKSKU3	JDKSKU	9288	30013	519	52	开平水口D3	开平水口D3	112.763611	22.451389	340	0	8	0				87	12
GZS76	JMM10B7	JDKYSE1	JDKYSE	9288	30061	530	27	开平月山二D1	开平月山二D1	112.738889	22.463333	80	0	4	0				28	4
GZS76	JMM10B7	JDKYSE2	JDKYSE	9288	30062	523	25	开平月山二D2	开平月山二D2	112.738889	22.463333	240	0	4	0				29	4
GZS76	JMM10B7	JDKYSE3	JDKYSE	9288	30063	527	33	开平月山二D3	开平月山二D3	112.738889	22.463333	330	0	4	0				29	4
GZS76	JMM10B7	JMHDLG1	JMHDLG	9288	20021	33	71	鹤山大朗1	鹤山大朗1	112.749167	22.495278	30	0	5	0				20	3
GZS76	JMM10B7	JMHDLG2	JMHDLG	9288	20022	50	53	鹤山大朗2	鹤山大朗2	112.749167	22.495278	120	0	7	0				13	2
GZS76	JMM10B7	JMHDLG3	JMHDLG	9288	20023	46	35	鹤山大朗3	鹤山大朗3	112.749167	22.495278	300	0	8	0				13	2
GZS76	JMM10B7	JMHDXI1	JMHDXI	9288	20031	39	74	鹤山东溪1	鹤山东溪1	112.769444	22.486389	0	0	7	0				72	10
GZS76	JMM10B7	JMHDXI2	JMHDXI	9288	20032	35	22	鹤山东溪2	鹤山东溪2	112.769444	22.486389	110	0	10	0				69	10
GZS76	JMM10B7	JMHDXI3	JMHDXI	9288	20033	52	11	鹤山东溪3	鹤山东溪3	112.769444	22.486389	210	0	10月7日	0				87	12
GZS76	JMM10B7	JMHKYN1	JMHKYN	9288	20051	47	47	鹤山昆阳1	鹤山昆阳1	112.759716	22.485454	50	0	6	0				28	4
GZS76	JMM10B7	JMHKYN2	JMHKYN	9288	20052	45	77	鹤山昆阳2	鹤山昆阳2	112.759716	22.485454	150	0	6	0				28	4
GZS76	JMM10B7	JMHKYN3	JMHKYN	9288	20053	36	24	鹤山昆阳3	鹤山昆阳3	112.759716	22.485454	250	0	6	0				13	2
GZS76	JMM10B7	JMHKYN8	JMHKYN	9288	20058	38	26	鹤山昆阳8	鹤山昆阳8	112.759716	22.485454	310	0	6	0				14	2
GZS76	JMM10B7	JMHLTN1	JMHLTN	9288	20061	45	11	鹤山龙田1	鹤山龙田1	112.786417	22.491417	0	0	4月5日	0				27	4
GZS76	JMM10B7	JMHLTN2	JMHLTN	9288	20062	41	64	鹤山龙田2	鹤山龙田2	112.786417	22.491417	270	0	6	0				41	6
GZS76	JMM10B7	JMHPSA1	JMHPSA	9288	20071	49	42	鹤山平沙1	鹤山平沙1	112.77562	22.50823	190	0	6	0				28	4
GZS76	JMM10B7	JMHPSA2	JMHPSA	9288	20072	51	57	鹤山平沙2	鹤山平沙2	112.77562	22.50823	355	0	3	0				57	8
GZS76	JMM10B7	JMHSSG1	JMHSSG	9288	20621	44	70	鹤山松盛1	鹤山松盛1	112.7621	22.51055	60	0	0	0				28	4
GZS76	JMM10B7	JMHSSG2	JMHSSG	9288	20622	31	13	鹤山松盛2	鹤山松盛2	112.7621	22.51055	150	0	0	0				27	4
GZS76	JMM10B7	JMHSSG3	JMHSSG	9288	20623	34	41	鹤山松盛3	鹤山松盛3	112.7621	22.51055	250	0	0	0				28	4
GZS76	JMM10B7	JMHYSG1	JMHYSG	9288	20081	48	75	鹤山永盛1	鹤山永盛1	112.758056	22.532222	110	0	5	0				29	4
GZS76	JMM10B7	JMHYSG2	JMHYSG	9288	20082	32	27	鹤山永盛2	鹤山永盛2	112.758056	22.532222	190	0	5	0				21	3
GZS76	JMM10B7	JMHYSG3	JMHYSG	9288	20083	42	41	鹤山永盛3	鹤山永盛3	112.758056	22.532222	290	0	5	0				14	2
GZS76	JMM10B7	JMHZSN1	JMHZSN	9288	20091	47	23	鹤山址山1	鹤山址山1	112.782972	22.517892	30	0	3	0				58	8
GZS76	JMM10B7	JMHZSN2	JMHZSN	9288	20092	43	34	鹤山址山2	鹤山址山2	112.782972	22.517892	120	0	4月4日	0				82	12
GZS76	JMM10B7	JMHZSN3	JMHZSN	9288	20093	37	40	鹤山址山3	鹤山址山3	112.782972	22.517892	260	0	5	0				55	8
GZS76	JMM10B7	JMKCKN1	JMKCKN	9288	20351	32	31	开平赤坎1	开平赤坎1	112.588333	22.326667	60	0	3	0				42	6
GZS76	JMM10B7	JMKCKN2	JMKCKN	9288	20352	41	22	开平赤坎2	开平赤坎2	112.588333	22.326667	150	0	3	0				55	8
GZS76	JMM10B7	JMKCKN3	JMKCKN	9288	20353	51	34	开平赤坎3	开平赤坎3	112.588333	22.326667	260	0	3	0				40	6
GZS76	JMM10B7	JMKCKN8	JMKCKN	9288	20354	53	41	开平赤坎8	开平赤坎8	112.588333	22.326667	60	0	3	0				30	5
GZS76	JMM10B7	JMKCKY1	JMKCKY	9288	20361	39	47	开平赤坎邮局1	开平赤坎邮局1	112.584167	22.323333	80	0	10	0				29	4
GZS76	JMM10B7	JMKCKY2	JMKCKY	9288	20362	33	30	开平赤坎邮局2	开平赤坎邮局2	112.584167	22.323333	220	0	10	0				38	6
GZS76	JMM10B7	JMKCKY3	JMKCKY	9288	20363	44	23	开平赤坎邮局3	开平赤坎邮局3	112.584167	22.323333	320	0	10	0				74	10
GZS76	JMM10B7	JMKCSC1	JMKCSC	9288	20371	34	73	开平翠山果场1	开平翠山果场1	112.65595	22.43322	90	0	4	0				14	2
GZS76	JMM10B7	JMKCSC2	JMKCSC	9288	20372	55	77	开平翠山果场2	开平翠山果场2	112.65595	22.43322	240	0	4	0				14	2
GZS76	JMM10B7	JMKCSC3	JMKCSC	9288	20373	43	56	开平翠山果场3	开平翠山果场3	112.65595	22.43322	310	0	4	0				14	2
GZS76	JMM10B7	JMKCSC8	JMKCSC	9288	20378	36	53	开平翠山果场8	开平翠山果场8	112.65595	22.43322	310	0	6	0				29	4
GZS76	JMM10B7	JMKCZU1	JMKCZU	9288	20101	49	17	开平草洲1	开平草洲1	112.76036	22.44759	85	0	6	0				42	6
GZS76	JMM10B7	JMKCZU2	JMKCZU	9288	20102	43	74	开平草洲2	开平草洲2	112.76036	22.44759	250	0	6	0				42	6
GZS76	JMM10B7	JMKCZU3	JMKCZU	9288	20103	54	17	开平草洲3	开平草洲3	112.76036	22.44759	340	0	6	0				42	6
GZS76	JMM10B7	JMKDAG1	JMKDAG	9288	20111	50	22	开平大岗1	开平大岗1	112.70228	22.47369	20	0	6	0				44	6
GZS76	JMM10B7	JMKDAG2	JMKDAG	9288	20112	55	26	开平大岗2	开平大岗2	112.70228	22.47369	140	0	6	0				37	6
GZS76	JMM10B7	JMKDAG3	JMKDAG	9288	20113	43	26	开平大岗3	开平大岗3	112.70228	22.47369	230	0	6	0				44	6
GZS76	JMM10B7	JMKDET1	JMKDET	9288	20381	48	53	开平德堂1	开平德堂1	112.58894	22.38222	80	0	6	0				13	2
GZS76	JMM10B7	JMKDET2	JMKDET	9288	20382	45	72	开平德堂2	开平德堂2	112.58894	22.38222	180	0	4	0				30	4
GZS76	JMM10B7	JMKDET3	JMKDET	9288	20383	54	14	开平德堂3	开平德堂3	112.58894	22.38222	330	0	4	0				29	4
GZS76	JMM10B7	JMKDFL1	JMKDFL	9288	20121	45	61	开平大福路1	开平大福路1	112.765333	22.446556	0	0	5月5日	0				28	4
GZS76	JMM10B7	JMKDTN1	JMKDTN	9288	20131	52	51	开平大田1	开平大田1	112.73042	22.49315	0	0	3	0				42	6
GZS76	JMM10B7	JMKDTN2	JMKDTN	9288	20132	54	33	开平大田2	开平大田2	112.73042	22.49315	100	0	3	0				13	2
GZS76	JMM10B7	JMKDTN3	JMKDTN	9288	20133	32	11	开平大田3	开平大田3	112.73042	22.49315	180	0	3	0				28	4
GZS76	JMM10B7	JMKDYN1	JMKDYN	9288	20141	55	22	开平大圆1	开平大圆1	112.724167	22.518056	40	0	3	0				14	2
GZS76	JMM10B7	JMKDYN2	JMKDYN	9288	20142	47	17	开平大圆2	开平大圆2	112.724167	22.518056	140	0	4	0				34	5
GZS76	JMM10B7	JMKDYN3	JMKDYN	9288	20143	45	63	开平大圆3	开平大圆3	112.724167	22.518056	330	0	2	0				26	4
GZS76	JMM10B7	JMKEQI1	JMKEQI	9288	20151	53	72	开平二七1	开平二七1	112.691389	22.479722	40	0	4	0				13	2
GZS76	JMM10B7	JMKEQI2	JMKEQI	9288	20152	46	36	开平二七2	开平二七2	112.691389	22.479722	140	0	3	0				27	4
GZS76	JMM10B7	JMKEQI3	JMKEQI	9288	20153	57	42	开平二七3	开平二七3	112.691389	22.479722	320	0	2	0				13	2
GZS76	JMM10B7	JMKFGG1	JMKFGG	9288	20391	40	37	开平芙冈1	开平芙冈1	112.614167	22.417222	80	0	4	0				13	2
GZS76	JMM10B7	JMKFGG2	JMKFGG	9288	20392	46	76	开平芙冈2	开平芙冈2	112.614167	22.417222	220	0	5	0				41	6
GZS76	JMM10B7	JMKFGG3	JMKFGG	9288	20393	54	50	开平芙冈3	开平芙冈3	112.614167	22.417222	330	0	4	0				40	6
GZS76	JMM10B7	JMKGGL1	JMKGGL	9288	20401	39	41	开平冈陵1	开平冈陵1	112.54017	22.41696	150	0	4	0				28	4
